Temps;Y
5.57;0.152211114298553
5.575;0.117277415934951
5.58;0.0723626608960335
5.585;0.0274479058571164
5.59;-0.00748579250648573
5.595;-0.0524005475454028
5.6;-0.0973153025843199
5.605;-0.137239529285579
5.61;-0.177163755986839
5.615;-0.217087982688099
5.62;-0.257012209389358
5.625;-0.296936436090618
5.63;-0.336860662791878
5.635;-0.376784889493137
5.64;-0.416709116194397
5.645;-0.451642814557999
5.65;-0.481585984583944
5.655;-0.521510211285203
5.66;-0.551453381311148
5.665;-0.58638707967475
5.67;-0.616330249700695
5.675;-0.646273419726639
5.68;-0.671226061414927
5.685;-0.701169231440872
5.69;-0.726121873129159
5.695;-0.751074514817446
5.7;-0.766046099830418
5.705;-0.80097979819402
5.71;-0.815951383206993
5.715;-0.830922968219965
5.72;-0.845894553232938
5.725;-0.86086613824591
5.73;-0.88082825159654
5.735;-0.88082825159654
5.74;-0.890809308271855
5.745;-0.895799836609512
5.75;-0.895799836609512
5.755;-0.905780893284827
5.76;-0.905780893284827
5.765;-0.90079036494717
5.77;-0.895799836609512
5.775;-0.890809308271855
5.78;-0.875837723258882
5.785;-0.875837723258882
5.79;-0.865856666583567
5.795;-0.855875609908253
5.8;-0.84090402489528
5.805;-0.825932439882308
5.81;-0.805970326531678
5.815;-0.786008213181048
5.82;-0.766046099830418
5.825;-0.741093458142131
5.83;-0.716140816453844
5.835;-0.686197646427899
5.84;-0.666235533077269
5.845;-0.621320778038352
5.85;-0.601358664687722
5.855;-0.571415494661778
5.86;-0.541472324635833
5.865;-0.501548097934573
5.87;-0.466614399570971
5.875;-0.431680701207369
5.88;-0.396747002843767
5.885;-0.361813304480165
5.89;-0.321889077778905
5.895;-0.281964851077646
5.9;-0.242040624376386
5.905;-0.202116397675126
5.91;-0.162192170973867
5.915;-0.11727741593495
5.92;-0.0823437175713475
5.925;-0.032438434194773
5.93;0.00748579250648662
5.935;0.0424194908700888
5.94;0.0923247742466633
5.945;0.132249000947923
5.95;0.182154284324497
5.955;0.212097454350442
5.96;0.262002737727017
5.965;0.296936436090619
5.97;0.331870134454221
5.975;0.376784889493138
5.98;0.416709116194398
5.985;0.451642814558
5.99;0.486576512921602
5.995;0.526500739622862
6;0.561434437986464
6.005;0.596368136350066
6.01;0.626311306376011
6.015;0.656254476401955
6.02;0.6861976464279
6.025;0.716140816453845
6.03;0.746083986479789
6.035;0.771036628168077
6.04;0.795989269856364
6.045;0.815951383206994
6.05;0.835913496557624
6.055;0.855875609908253
6.06;0.875837723258883
6.065;0.890809308271856
6.07;0.905780893284828
6.075;0.9207524782978
6.08;0.925743006635458
6.085;0.935724063310773
6.09;0.945705119986088
6.095;0.950695648323745
6.1;0.950695648323745
6.105;0.945705119986088
6.11;0.950695648323745
6.115;0.950695648323745
6.12;0.945705119986088
6.125;0.94071459164843
6.13;0.930733534973115
6.135;0.9207524782978
6.14;0.905780893284828
6.145;0.890809308271856
6.15;0.880828251596541
6.155;0.860866138245911
6.16;0.840904024895281
6.165;0.820941911544651
6.17;0.795989269856364
6.175;0.771036628168077
6.18;0.746083986479789
6.185;0.721131344791502
6.19;0.691188174765558
6.195;0.661245004739613
6.2;0.631301834713668
6.205;0.601358664687723
6.21;0.566424966324121
6.215;0.531491267960519
6.22;0.496557569596917
6.225;0.456633342895657
6.23;0.421699644532055
6.235;0.376784889493138
6.24;0.341851191129536
6.245;0.306917492765934
6.25;0.262002737727017
6.255;0.222078511025757
6.26;0.182154284324497
6.265;0.142230057623238
6.27;0.0973153025843208
6.275;0.0573910758830611
6.28;0.00748579250648662
6.285;-0.032438434194773
6.29;-0.0773531892336901
6.295;-0.122267944272607
6.3;-0.157201642636209
6.305;-0.207106926012784
6.31;-0.242040624376386
6.315;-0.281964851077646
6.32;-0.321889077778905
6.325;-0.35183224780485
6.33;-0.396747002843767
6.335;-0.431680701207369
6.34;-0.471604927908629
6.345;-0.506538626272231
6.35;-0.541472324635833
6.355;-0.576406022999435
6.36;-0.616330249700695
6.365;-0.631301834713667
6.37;-0.666235533077269
6.375;-0.691188174765557
6.38;-0.716140816453844
6.385;-0.746083986479789
6.39;-0.766046099830418
6.395;-0.786008213181048
6.4;-0.810960854869335
6.405;-0.825932439882308
6.41;-0.845894553232938
6.415;-0.86086613824591
6.42;-0.88082825159654
6.425;-0.88082825159654
6.43;-0.890809308271855
6.435;-0.895799836609512
6.44;-0.905780893284827
6.445;-0.905780893284827
6.45;-0.905780893284827
6.455;-0.90079036494717
6.46;-0.905780893284827
6.465;-0.90079036494717
6.47;-0.895799836609512
6.475;-0.890809308271855
6.48;-0.88082825159654
6.485;-0.865856666583567
6.49;-0.850885081570595
6.495;-0.835913496557623
6.5;-0.815951383206993
6.505;-0.80097979819402
6.51;-0.776027156505733
6.515;-0.756065043155103
6.52;-0.731112401466816
6.525;-0.706159759778529
6.53;-0.681207118090242
6.535;-0.651263948064297
6.54;-0.621320778038352
6.545;-0.591377608012408
6.55;-0.561434437986463
6.555;-0.526500739622861
6.56;-0.491567041259259
6.565;-0.451642814557999
6.57;-0.421699644532054
6.575;-0.381775417830795
6.58;-0.346841719467192
6.585;-0.301926964428275
6.59;-0.266993266064673
6.595;-0.222078511025756
6.6;-0.177163755986839
6.605;-0.142230057623237
6.61;-0.0973153025843199
6.615;-0.0573910758830602
6.62;-0.00748579250648573
6.625;0.0324384341947739
6.63;0.0723626608960335
6.635;0.112286887597293
6.64;0.15720164263621
6.645;0.19712586933747
6.65;0.242040624376387
6.655;0.271983794402332
6.66;0.321889077778906
6.665;0.356822776142508
6.67;0.396747002843768
6.675;0.43168070120737
6.68;0.476595456246287
6.685;0.516519682947547
6.69;0.541472324635834
6.695;0.576406022999436
6.7;0.611339721363038
6.705;0.64627341972664
6.71;0.671226061414928
6.715;0.701169231440872
6.72;0.741093458142132
6.725;0.761055571492762
6.73;0.786008213181049
6.735;0.805970326531679
6.74;0.825932439882309
6.745;0.850885081570596
6.75;0.875837723258883
6.755;0.885818779934198
6.76;0.905780893284828
6.765;0.915761949960143
6.77;0.925743006635458
6.775;0.935724063310773
6.78;0.945705119986088
6.785;0.955686176661402
6.79;0.955686176661402
6.795;0.955686176661402
6.8;0.955686176661402
6.805;0.955686176661402
6.81;0.950695648323745
6.815;0.94071459164843
6.82;0.935724063310773
6.825;0.925743006635458
6.83;0.9207524782978
6.835;0.905780893284828
6.84;0.890809308271856
6.845;0.875837723258883
6.85;0.855875609908253
6.855;0.835913496557624
6.86;0.810960854869336
6.865;0.790998741518707
6.87;0.761055571492762
6.875;0.741093458142132
6.88;0.711150288116187
6.885;0.681207118090243
6.89;0.651263948064298
6.895;0.616330249700696
6.9;0.586387079674751
6.905;0.546462852973491
6.91;0.511529154609889
6.915;0.476595456246287
6.92;0.436671229545027
6.925;0.401737531181425
6.93;0.361813304480166
6.935;0.321889077778906
6.94;0.286955379415304
6.945;0.242040624376387
6.95;0.202116397675127
6.955;0.162192170973868
6.96;0.117277415934951
6.965;0.0723626608960335
6.97;0.0274479058571164
6.975;-0.0124763208441432
6.98;-0.0524005475454028
6.985;-0.0973153025843199
6.99;-0.137239529285579
6.995;-0.177163755986839
7;-0.222078511025756
7.005;-0.262002737727016
7.01;-0.31190802110359
7.015;-0.341851191129535
7.02;-0.381775417830795
7.025;-0.416709116194397
7.03;-0.451642814557999
7.035;-0.486576512921601
7.04;-0.521510211285203
7.045;-0.556443909648805
7.05;-0.591377608012408
7.055;-0.621320778038352
7.06;-0.656254476401954
7.065;-0.686197646427899
7.07;-0.711150288116186
7.075;-0.736102929804474
7.08;-0.771036628168076
7.085;-0.776027156505733
7.09;-0.80097979819402
7.095;-0.810960854869335
7.1;-0.84090402489528
7.105;-0.855875609908253
7.11;-0.855875609908253
7.115;-0.88082825159654
7.12;-0.890809308271855
7.125;-0.895799836609512
7.13;-0.905780893284827
7.135;-0.915761949960142
7.14;-0.910771421622484
7.145;-0.910771421622484
7.15;-0.910771421622484
7.155;-0.910771421622484
7.16;-0.90079036494717
7.165;-0.90079036494717
7.17;-0.885818779934197
7.175;-0.875837723258882
7.18;-0.86086613824591
7.185;-0.845894553232938
7.19;-0.830922968219965
7.195;-0.810960854869335
7.2;-0.790998741518706
7.205;-0.771036628168076
7.21;-0.741093458142131
7.215;-0.726121873129159
7.22;-0.701169231440872
7.225;-0.671226061414927
7.23;-0.641282891388982
7.235;-0.611339721363037
7.24;-0.576406022999435
7.245;-0.54646285297349
7.25;-0.506538626272231
7.255;-0.471604927908629
7.26;-0.436671229545027
7.265;-0.401737531181424
7.27;-0.361813304480165
7.275;-0.321889077778905
7.28;-0.281964851077646
7.285;-0.242040624376386
7.29;-0.202116397675126
7.295;-0.162192170973867
7.3;-0.112286887597292
7.305;-0.0773531892336901
7.31;-0.032438434194773
7.315;0.00748579250648662
7.32;0.0524005475454037
7.325;0.0873342459090058
7.33;0.132249000947923
7.335;0.17716375598684
7.34;0.222078511025757
7.345;0.262002737727017
7.35;0.301926964428276
7.355;0.341851191129536
7.36;0.381775417830796
7.365;0.41171858785674
7.37;0.461623871233315
7.375;0.496557569596917
7.38;0.526500739622862
7.385;0.566424966324121
7.39;0.601358664687723
7.395;0.631301834713668
7.4;0.66623553307727
7.405;0.691188174765558
7.41;0.721131344791502
7.415;0.751074514817447
7.42;0.781017684843392
7.425;0.800979798194021
7.43;0.825932439882309
7.435;0.850885081570596
7.44;0.865856666583568
7.445;0.880828251596541
7.45;0.90079036494717
7.455;0.910771421622485
7.46;0.9207524782978
7.465;0.935724063310773
7.47;0.945705119986088
7.475;0.950695648323745
7.48;0.96067670499906
7.485;0.96067670499906
7.49;0.96067670499906
7.495;0.955686176661402
7.5;0.955686176661402
7.505;0.950695648323745
7.51;0.945705119986088
7.515;0.935724063310773
7.52;0.935724063310773
7.525;0.915761949960143
7.53;0.90079036494717
7.535;0.885818779934198
7.54;0.865856666583568
7.545;0.845894553232938
7.55;0.825932439882309
7.555;0.805970326531679
7.56;0.776027156505734
7.565;0.751074514817447
7.57;0.731112401466817
7.575;0.696178703103215
7.58;0.66623553307727
7.585;0.641282891388983
7.59;0.601358664687723
7.595;0.566424966324121
7.6;0.531491267960519
7.605;0.496557569596917
7.61;0.461623871233315
7.615;0.421699644532055
7.62;0.381775417830796
7.625;0.346841719467193
7.63;0.291945907752961
7.635;0.262002737727017
7.64;0.222078511025757
7.645;0.17716375598684
7.65;0.13723952928558
7.655;0.0923247742466633
7.66;0.0474100192077462
7.665;0.00748579250648662
7.67;-0.032438434194773
7.675;-0.0723626608960326
7.68;-0.11727741593495
7.685;-0.182154284324497
7.69;-0.202116397675126
7.695;-0.242040624376386
7.7;-0.281964851077646
7.705;-0.321889077778905
7.71;-0.361813304480165
7.715;-0.396747002843767
7.72;-0.436671229545027
7.725;-0.476595456246286
7.73;-0.511529154609888
7.735;-0.541472324635833
7.74;-0.581396551337093
7.745;-0.611339721363037
7.75;-0.641282891388982
7.755;-0.671226061414927
7.76;-0.696178703103214
7.765;-0.721131344791501
7.77;-0.751074514817446
7.775;-0.776027156505733
7.78;-0.795989269856363
7.785;-0.815951383206993
7.79;-0.835913496557623
7.795;-0.850885081570595
7.8;-0.865856666583567
7.805;-0.88082825159654
7.81;-0.890809308271855
7.815;-0.90079036494717
7.82;-0.905780893284827
7.825;-0.910771421622484
7.83;-0.915761949960142
7.835;-0.915761949960142
7.84;-0.915761949960142
7.845;-0.915761949960142
7.85;-0.910771421622484
7.855;-0.90079036494717
7.86;-0.895799836609512
7.865;-0.88082825159654
7.87;-0.870847194921225
7.875;-0.86086613824591
7.88;-0.84090402489528
7.885;-0.825932439882308
7.89;-0.805970326531678
7.895;-0.786008213181048
7.9;-0.766046099830418
7.905;-0.741093458142131
7.91;-0.711150288116186
7.915;-0.686197646427899
7.92;-0.656254476401954
7.925;-0.62631130637601
7.93;-0.591377608012408
7.935;-0.56642496632412
7.94;-0.526500739622861
7.945;-0.491567041259259
7.95;-0.456633342895656
7.955;-0.421699644532054
7.96;-0.381775417830795
7.965;-0.341851191129535
7.97;-0.301926964428275
7.975;-0.262002737727016
7.98;-0.222078511025756
7.985;-0.187144812662154
7.99;-0.142230057623237
7.995;-0.112286887597292
8;-0.0573910758830602
8.005;-0.0124763208441432
8.01;0.0274479058571164
8.015;0.067372132558376
8.02;0.117277415934951
8.025;0.15720164263621
8.03;0.202116397675127
8.035;0.242040624376387
8.04;0.281964851077646
8.045;0.326879606116564
8.05;0.361813304480166
8.055;0.396747002843768
8.06;0.441661757882685
8.065;0.481585984583945
8.07;0.516519682947547
8.075;0.551453381311149
8.08;0.586387079674751
8.085;0.621320778038353
8.09;0.651263948064298
8.095;0.6861976464279
8.1;0.711150288116187
8.105;0.741093458142132
8.11;0.766046099830419
8.115;0.795989269856364
8.12;0.815951383206994
8.125;0.835913496557624
8.13;0.860866138245911
8.135;0.880828251596541
8.14;0.895799836609513
8.145;0.910771421622485
8.15;0.925743006635458
8.155;0.94071459164843
8.16;0.945705119986088
8.165;0.950695648323745
8.17;0.96067670499906
8.175;0.96067670499906
8.18;0.965667233336717
8.185;0.965667233336717
8.19;0.965667233336717
8.195;0.955686176661402
8.2;0.955686176661402
8.205;0.945705119986088
8.21;0.935724063310773
8.215;0.925743006635458
8.22;0.915761949960143
8.225;0.895799836609513
8.23;0.875837723258883
8.235;0.855875609908253
8.24;0.840904024895281
8.245;0.820941911544651
8.25;0.795989269856364
8.255;0.771036628168077
8.26;0.741093458142132
8.265;0.716140816453845
8.27;0.681207118090243
8.275;0.651263948064298
8.28;0.621320778038353
8.285;0.586387079674751
8.29;0.551453381311149
8.295;0.516519682947547
8.3;0.476595456246287
8.305;0.446652286220342
8.31;0.401737531181425
8.315;0.361813304480166
8.32;0.321889077778906
8.325;0.281964851077646
8.33;0.242040624376387
8.335;0.202116397675127
8.34;0.15720164263621
8.345;0.117277415934951
8.35;0.0623816042207186
8.355;0.0324384341947739
8.36;-0.0124763208441432
8.365;-0.0573910758830602
8.37;-0.0973153025843199
8.375;-0.137239529285579
8.38;-0.182154284324497
8.385;-0.222078511025756
8.39;-0.266993266064673
8.395;-0.301926964428275
8.4;-0.341851191129535
8.405;-0.386765946168452
8.41;-0.421699644532054
8.415;-0.456633342895656
8.42;-0.496557569596916
8.425;-0.531491267960518
8.43;-0.561434437986463
8.435;-0.596368136350065
8.44;-0.62631130637601
8.445;-0.656254476401954
8.45;-0.691188174765557
8.455;-0.716140816453844
8.46;-0.741093458142131
8.465;-0.766046099830418
8.47;-0.781017684843391
8.475;-0.810960854869335
8.48;-0.825932439882308
8.485;-0.845894553232938
8.49;-0.86086613824591
8.495;-0.875837723258882
8.5;-0.885818779934197
8.505;-0.895799836609512
8.51;-0.905780893284827
8.515;-0.920752478297799
8.52;-0.915761949960142
8.525;-0.920752478297799
8.53;-0.920752478297799
8.535;-0.920752478297799
8.54;-0.915761949960142
8.545;-0.910771421622484
8.55;-0.90079036494717
8.555;-0.895799836609512
8.56;-0.88082825159654
8.565;-0.870847194921225
8.57;-0.855875609908253
8.575;-0.84090402489528
8.58;-0.82094191154465
8.585;-0.80097979819402
8.59;-0.776027156505733
8.595;-0.756065043155103
8.6;-0.726121873129159
8.605;-0.701169231440872
8.61;-0.676216589752584
8.615;-0.641282891388982
8.62;-0.616330249700695
8.625;-0.581396551337093
8.63;-0.54646285297349
8.635;-0.511529154609888
8.64;-0.476595456246286
8.645;-0.441661757882684
8.65;-0.401737531181424
8.655;-0.366803832817822
8.66;-0.321889077778905
8.665;-0.29194590775296
8.67;-0.242040624376386
8.675;-0.202116397675126
8.68;-0.157201642636209
8.685;-0.122267944272607
8.69;-0.0773531892336901
8.695;-0.032438434194773
8.7;0.00748579250648662
8.705;0.0524005475454037
8.71;0.0923247742466633
8.715;0.13723952928558
8.72;0.182154284324497
8.725;0.2170879826881
8.73;0.262002737727017
8.735;0.306917492765934
8.74;0.356822776142508
8.745;0.386765946168453
8.75;0.426690172869713
8.755;0.461623871233315
8.76;0.501548097934574
8.765;0.536481796298177
8.77;0.571415494661779
8.775;0.601358664687723
8.78;0.636292363051326
8.785;0.671226061414928
8.79;0.701169231440872
8.795;0.731112401466817
8.8;0.761055571492762
8.805;0.786008213181049
8.81;0.805970326531679
8.815;0.835913496557624
8.82;0.855875609908253
8.825;0.865856666583568
8.83;0.885818779934198
8.835;0.905780893284828
8.84;0.915761949960143
8.845;0.935724063310773
8.85;0.94071459164843
8.855;0.950695648323745
8.86;0.96067670499906
8.865;0.96067670499906
8.87;0.970657761674375
8.875;0.98063881834969
8.88;0.970657761674375
8.885;0.96067670499906
8.89;0.96067670499906
8.895;0.950695648323745
8.9;0.94071459164843
8.905;0.930733534973115
8.91;0.9207524782978
8.915;0.910771421622485
8.92;0.890809308271856
8.925;0.875837723258883
8.93;0.855875609908253
8.935;0.830922968219966
8.94;0.805970326531679
8.945;0.790998741518707
8.95;0.756065043155104
8.955;0.731112401466817
8.96;0.696178703103215
8.965;0.671226061414928
8.97;0.641282891388983
8.975;0.606349193025381
8.98;0.571415494661779
8.985;0.536481796298177
8.99;0.501548097934574
8.995;0.466614399570972
9;0.426690172869713
9.005;0.381775417830796
9.01;0.341851191129536
9.015;0.301926964428276
9.02;0.262002737727017
9.025;0.222078511025757
9.03;0.182154284324497
9.035;0.13723952928558
9.04;0.0923247742466633
9.045;0.0524005475454037
9.05;0.00748579250648662
9.055;-0.0374289625324304
9.06;-0.0773531892336901
9.065;-0.11727741593495
9.07;-0.162192170973867
9.075;-0.207106926012784
9.08;-0.242040624376386
9.085;-0.29194590775296
9.09;-0.326879606116563
9.095;-0.366803832817822
9.1;-0.401737531181424
9.105;-0.446652286220342
9.11;-0.481585984583944
9.115;-0.511529154609888
9.12;-0.551453381311148
9.125;-0.58638707967475
9.13;-0.616330249700695
9.135;-0.646273419726639
9.14;-0.691188174765557
9.145;-0.706159759778529
9.15;-0.731112401466816
9.155;-0.761055571492761
9.16;-0.781017684843391
9.165;-0.80097979819402
9.17;-0.82094191154465
9.175;-0.855875609908253
9.18;-0.855875609908253
9.185;-0.870847194921225
9.19;-0.885818779934197
9.195;-0.895799836609512
9.2;-0.910771421622484
9.205;-0.910771421622484
9.21;-0.910771421622484
9.215;-0.920752478297799
9.22;-0.920752478297799
9.225;-0.910771421622484
9.23;-0.920752478297799
9.235;-0.915761949960142
9.24;-0.905780893284827
9.245;-0.90079036494717
9.25;-0.890809308271855
9.255;-0.875837723258882
9.26;-0.865856666583567
9.265;-0.850885081570595
9.27;-0.830922968219965
9.275;-0.810960854869335
9.28;-0.795989269856363
9.285;-0.761055571492761
9.29;-0.741093458142131
9.295;-0.721131344791501
9.3;-0.696178703103214
9.305;-0.666235533077269
9.31;-0.636292363051325
9.315;-0.596368136350065
9.32;-0.56642496632412
9.325;-0.531491267960518
9.33;-0.496557569596916
9.335;-0.466614399570971
9.34;-0.421699644532054
9.345;-0.381775417830795
9.35;-0.346841719467192
9.355;-0.306917492765933
9.36;-0.262002737727016
9.365;-0.222078511025756
9.37;-0.177163755986839
9.375;-0.142230057623237
9.38;-0.0973153025843199
9.385;-0.0524005475454028
9.39;-0.0124763208441432
9.395;0.0274479058571164
9.4;0.0723626608960335
9.405;0.112286887597293
9.41;0.162192170973868
9.415;0.202116397675127
9.42;0.247031152714044
9.425;0.286955379415304
9.43;0.331870134454221
9.435;0.371794361155481
9.44;0.406728059519083
9.445;0.446652286220342
9.45;0.481585984583945
9.455;0.521510211285204
9.46;0.561434437986464
9.465;0.591377608012408
9.47;0.621320778038353
9.475;0.661245004739613
9.48;0.691188174765558
9.485;0.716140816453845
9.49;0.746083986479789
9.495;0.776027156505734
9.5;0.800979798194021
9.505;0.825932439882309
9.51;0.845894553232938
9.515;0.865856666583568
9.52;0.885818779934198
9.525;0.90079036494717
9.53;0.915761949960143
9.535;0.930733534973115
9.54;0.94071459164843
9.545;0.950695648323745
9.55;0.955686176661402
9.555;0.965667233336717
9.56;0.975648290012032
9.565;0.975648290012032
9.57;0.96067670499906
9.575;0.970657761674375
9.58;0.965667233336717
9.585;0.955686176661402
9.59;0.950695648323745
9.595;0.94071459164843
9.6;0.930733534973115
9.605;0.915761949960143
9.61;0.90079036494717
9.615;0.885818779934198
9.62;0.865856666583568
9.625;0.845894553232938
9.63;0.825932439882309
9.635;0.800979798194021
9.64;0.771036628168077
9.645;0.746083986479789
9.65;0.716140816453845
9.655;0.66623553307727
9.66;0.651263948064298
9.665;0.626311306376011
9.67;0.591377608012408
9.675;0.551453381311149
9.68;0.516519682947547
9.685;0.481585984583945
9.69;0.446652286220342
9.695;0.406728059519083
9.7;0.366803832817823
9.705;0.321889077778906
9.71;0.281964851077646
9.715;0.242040624376387
9.72;0.19712586933747
9.725;0.152211114298553
9.73;0.112286887597293
9.735;0.067372132558376
9.74;0.0274479058571164
9.745;-0.0124763208441432
9.75;-0.0573910758830602
9.755;-0.0973153025843199
9.76;-0.142230057623237
9.765;-0.182154284324497
9.77;-0.227069039363414
9.775;-0.266993266064673
9.78;-0.31190802110359
9.785;-0.35183224780485
9.79;-0.39175647450611
9.795;-0.431680701207369
9.8;-0.466614399570971
9.805;-0.501548097934573
9.81;-0.516519682947546
9.815;-0.571415494661778
9.82;-0.601358664687722
9.825;-0.636292363051325
9.83;-0.666235533077269
9.835;-0.696178703103214
9.84;-0.721131344791501
9.845;-0.731112401466816
9.85;-0.766046099830418
9.855;-0.790998741518706
9.86;-0.815951383206993
9.865;-0.835913496557623
9.87;-0.850885081570595
9.875;-0.865856666583567
9.88;-0.88082825159654
9.885;-0.895799836609512
9.89;-0.905780893284827
9.895;-0.915761949960142
9.9;-0.920752478297799
9.905;-0.925743006635457
9.91;-0.925743006635457
9.915;-0.935724063310772
9.92;-0.925743006635457
9.925;-0.920752478297799
9.93;-0.915761949960142
9.935;-0.905780893284827
9.94;-0.90079036494717
9.945;-0.885818779934197
9.95;-0.875837723258882
9.955;-0.86086613824591
9.96;-0.845894553232938
9.965;-0.825932439882308
9.97;-0.805970326531678
9.975;-0.786008213181048
9.98;-0.766046099830418
9.985;-0.721131344791501
9.99;-0.706159759778529
9.995;-0.681207118090242
